,Unnamed: 0,title,author,url,tags,rtitle,rbody,word,coord_x,coord_y
32,32,滴ったりした/初音ミク,ツンベルク管 ,https://www.nicovideo.jp/watch/sm42575736,"['#VOCALOID', '#オルタナティブロック', '#サイケ', '#ノスタルジック', '#ボカコレ2023夏', '#よれよれ曲', '#初音ミク']",気だるげな夏に包まれたい,小洒落たサウンドと、スローで気だるげな歌詞が、夏の空気を纏っています。サイケもオルタナも夏の日陰に詰め込んだような楽曲に、たしかな力量を感じます。,"['夏', 'サウンド', 'サイケ', '空気', '日陰']",-0.15603082875410715,0.27377669513225555
33,33,"ワレリアナ / feat. Mai, ナースロボ_タイプT",ていぬ,https://www.nicovideo.jp/watch/sm42573204,"['#IDM', '#Mai', '#SynthesizerV', '#VOICEVOX', '#ナースロボ_タイプT', '#ボカコレ2023夏フューチャーベース', '#感性の反乱β', '#環境系']",魂の脈動感じる、囁きと電子音のコントラスト織り成すfuture bass,囁きとデジタルクワイアの飽和する導入から、天空へと意識の抜けるような強烈な解放感を演出する、永遠を望む魂の脈動を存分なスケール感で聴かせるfuture bass。,"['解放感', 'スケール感', 'futurebass', 'デジタルクワイア', '天空']",-0.145068686742049,0.24429283692286566
34,34,好きな惣菜発表ドラゴン / 重音テト,ンバヂ(nbaji),https://www.nicovideo.jp/watch/sm42515407,"['#UTAU', '#シュール', '#ネタ曲', '#ビブラスラップ', '#ボカコレ2023夏', '#優しい', '#重音テト']",好きな惣菜発表ドラゴン←???,教育番組のような伴奏に、その場で思いついたような言葉を乗せていく。そんなシュールな2分の中で、気付けばこの得体の知れない存在が愛おしく思えてくる,"['教育番組', '愛おしい', '存在', 'シュール', '言葉']",-0.1671490619579951,0.2732347498337428
35,35,夏憶う / 可不,弓絃,https://www.nicovideo.jp/watch/sm42570633,"['#CeVIO AI', '#ききいる', '#ストリングス', '#ボカコレ2023夏', '#ロックバラード', '#可不', '#夏曲', '#望郷', '#美しい']",優しく響く涼しげな夏,優しいサウンド感、歌声に惹かれる。蝉時雨や風鈴の音が響く涼しげな夏にピアノとバイオリンが響く…めちゃ良い…！ ラスサビのコーラスには鳥肌。まだ200再生ほどなのでもっと聴かれてほしい…！,"['優しいサウンド感', '再生', '歌声', 'バイオリン', '蝉時雨']",-0.1832810938358307,0.2991259821823665
36,36,いつか、遠い彼方まで // こがしぐみ feat.星界,こがしぐみ,https://www.nicovideo.jp/watch/sm42571891,"['#CeVIO AI', '#POP', '#かわいい', '#ききいる', '#ボカコレ2023夏', '#星界', '#渋谷系', '#環境系']",王道メロディーの良さを感じる、情緒豊かなポップソング,光の溢れるように瞬く、愛しさに満ちたサウンドで、一輪の花のように清らかな祈りを紡ぐポップソング。泣きメロのCメロから、一気に景色の広がるような疾走感溢れる展開に注目,"['泣きメロ', 'cメロ', 'ポップソング', '疾走感', 'サウンド']",-0.161517661351424,0.2577151885399452
37,37,ルポ / 初音ミク,袖野 あらわ,https://www.nicovideo.jp/watch/sm42578138,"['#UKガラージ', '#VOCALOID', '#お洒落', '#ききいる', '#ボカコレ2023夏', '#初音ミク']",唯一無二の音の透明度,先の読めない展開、そして一つ一つの音色の美しさに息を呑まされる一曲。 この透明度、空間、クオリティはこの人にしか出せない。,"['透明度', '息', '美しい', 'クオリティ', '人']",-0.16230300881645895,0.300768565047871
38,38,青嵐に展く / そぞろまる feat.名前シレズ,Sozoro(そぞろまる) ,https://www.nicovideo.jp/watch/sm42571181,"['#UTAU', '#エレクトロニカ', '#ききいる', '#ボカコレ2023夏', '#名前シレズ', '#感性の反乱β', '#環境系', '#祈り']",電子音渦巻く中、芽生える祈りを慈しむエレクトロニカ,自然派の中でも一際、感性の反乱を強烈に感じさせる先の読めない展開を織り成しながら、そこにあるメロディーは柔らかで、限りの無い優しさに満ちた魂の祈りを紡ぐエレクトロニカ。,"['無い優しい', '自然派', 'エレクトロニカ', 'メロディー', '柔らか']",-0.17625438708525437,0.2929717990068289
39,39,エル / ナースロボ_タイプT,二錠,https://www.nicovideo.jp/watch/sm42582037,"['#UTAU', '#エレクトロニカ', '#ききいる', '#ナースロボ_タイプT', '#ボカコレ2023夏']",柔らかな光のように、全身の細胞を満たすエレクトロニカ,川辺の窓に差し込む自然光のように柔らかに煌めく音色の、指先まで満たされる感触に心ゆくまで浸れるエレクトロニカ。散らばって見えた言葉は、泡のように一つとなって祈りを紡ぐ,"['自然光', '祈り', 'エレクトロニカ', '言葉', '感触']",-0.17287129759788514,0.2647848129272461
40,40,セイカンユウギョ／知声,ヤギイラオ  ,https://www.nicovideo.jp/watch/sm42571073,"['#VoiSona', '#エレクトロニカ', '#ボカコレ2023夏', '#優しい', '#宇宙', '#環境系', '#知声']",あなたに贈りたい宇宙のおはなし,アンビエントで透明感のあるサウンドに、絵本のような世界観を紡ぐサイエンスで詩的な言葉の美しさと、何よりそれを唄う知声の歌声が素晴らしいです。あなたに贈りたい宇宙のおはなし,"['知声', '世界観', '透明感', '素晴らしい', 'サイエンス']",-0.18077883124351501,0.30947159727414447
41,41,OMNIPOTENT / 水科みり feat. 知声,水科みり,https://www.nicovideo.jp/watch/sm42572516,"['#R&B', '#VoiSona', '#お洒落', '#チル', '#ドライブで聴きたい曲', '#ボカコレ2023夏', '#ローファイ', '#知声']",しっとりピアノにワクワクを添えて,しっとりしたピアノとストリート系な歯切れ良いビートの組み合わせが、ひっそりと夜の街を往くようなワクワク感を生み出している！ オシャレかっこいいってこういう事を言うのと思うのよ…,"['歯切れ良いビート', 'ワクワク感', 'ストリート系', 'ピアノ', '事']",-0.15649588291461652,0.2646433390103854
42,42,ごはんの話し方 feat.可不 & ナースロボ＿タイプT,もっちりしたパン,https://www.nicovideo.jp/watch/sm42570075,"['#CeVIO AI', '#Hyperpop', '#VOICEVOX', '#トンデモポップ', '#ナースロボ_タイプT', '#ポエトリーリーディング', '#ボカコレ2023夏', '#可不', '#感性の反乱β']",飽和した電子音の波、五感を刺激するHyperpop,喉の奥に刃を差し込まれるような緊張感、時間の流れに逆行するように強烈な浮遊感を帯びた電子音の奔流に意識を攫われるHyperpop。,"['緊張感', '浮遊感', '電子音', 'hyperpop', '時間']",-0.14795280354363577,0.21413054210799082
43,43,胡蝶の夢 / Veil ft.初音ミク,Veil / ベール,https://www.nicovideo.jp/watch/sm42570355,"['#VOCALOID', '#ボカコレ2023夏', '#ポストロック', '#初音ミク', '#夏曲', '#環境系', '#視覚芸術展']",あまりに文学的な夏でした,あまりに文学的な夏でした。夏の日に、ひとりで階段をのぼるような人生が続くとしても,"['夏', 'ひとり', '階段', '日', '人生']",-0.17949239909648895,0.33298250536123913
44,44,もう、溶けた。 / feat.鳴花ヒメ,Mealerrand,https://www.nicovideo.jp/watch/sm42569917,"['#VOCALOID', '#ききいる', '#ジャズ', '#チップチューン', '#ピアノ', '#プログレ', '#ボカコレ2023夏', '#鳴花ヒメ']",肉体性の強い展開で織り成す、あっという間の6分間,自在なリズムの変容で瞬く間に展開する、長尺を全く感じさせない心躍る充足感を演出するジャズ・ポップ。躍動的なシンガロングとコーラスが、曲全体の肉体性を一層引き上げる,"['シンガロング', '充足感', '肉体性', '曲全体', '心']",-0.15742353751109198,0.2924374754612262
45,45,"Miku, My Love / sober bear feat. 初音ミク",sober bear,https://www.nicovideo.jp/watch/sm42574060,"['#IDM', '#エレクトロ', '#ゲーム', '#ボカコレ2023夏', '#初音ミク', '#感性の反乱β', '#視覚芸術展']",MikuもInuもBig Love,悩んで悩んでこの位置をCLIPしましたが、全編が見どころの目が離せないゲーミングエレクトロチューンです！MikuとInuの声が耳から離れない！,"['ゲーミングエレクトロチューン', '位置', 'miku', 'inu', '耳']",-0.1512556125720342,0.28716350098450977
46,46,トウメイニンゲン/可不(KAFU),paleblue,https://www.nicovideo.jp/watch/sm42569871,"['#CeVIO AI', '#IDM', '#エレクトロニカ', '#ボカコレ2023夏', '#可不', '#夏曲', '#実写MV', '#環境系']",溢れる電子音で塗り替えていく、爽やかロックの幻想,ストレートな爽やかロックの構成を、デジタルクワイアをふんだんに織り交ぜた空間的なアレンジで鮮烈に彩る、魂も浄化するほどに透明な情景描写で遥か彼方の記憶も塗り替えるIDM。,"['爽やかロック', '情景描写', 'デジタルクワイア', 'idm', '空間']",-0.18068520380900457,0.277152419090271
